#####################;x
##### FAKE NEWS #####;x
#####################;x
INVENTION_NEWS_LARGE2;Science Report: Improvements and innovations in the field of $STRING_0_1$ have been patented and registered by researchers in $TAG_0_0$. The documentation of these advancements, although currently a secret kept behind closed doors, is expected to progressively spread to other lands and in time contribute to the progress of science in the world. ;x
INVENTION_NEWS_MEDIUM2;Improvements and innovations in the field of $STRING_0_1$ have been registered in the National Patent Office of $TAG_0_0$. ;x
INVENTION_NEWS_SMALL2;New improvements and innovations in the field of $STRING_0_1$ have been patented in $TAG_0_0$. ;x
INVENTION_NEWS_TITLE_LARGE2;New patent!;x
INVENTION_NEWS_TITLE_MEDIUM2;New patent!;x
INVENTION_NEWS_TITLE_SMALL2;New patent!;x
INVENTION_NEWS_TITLE_LARGE;INVENTION!;x
INVENTION_NEWS_LARGE;Scientists and engineers in $TAG_0_0$ are reported to have invented $STRING_0_1$.;x
INVENTION_NEWS_TITLE_MEDIUM;INVENTION!;x
INVENTION_NEWS_MEDIUM;Scientists and engineers in $TAG_0_0$ are reported to have invented $STRING_0_1$.;x
INVENTION_NEWS_TITLE_SMALL;Invention!;x
INVENTION_NEWS_SMALL;Scientists and engineers in $TAG_0_0$ are reported to have invented $STRING_0_1$.;x
INVENTION_SUFFIX_LONG1; But at what cost?;x
INVENTION_SUFFIX_LONG2; Whatever will they think of next?;x
INVENTION_SUFFIX_LONG3; It will never catch on.;x
INVENTION_SUFFIX_LONG4; They clearly stole the idea from us.;x
INVENTION_SUFFIX1;Progress marches ever onwards!;x
INVENTION_SUFFIX2;Truely the light of the future!;x
INVENTION_SUFFIX3;This may doom us all!;x
INVENTION_SUFFIX4;Good news, everyone!;x
INVENTION_SUFFIX5;This is the dawn of a new age!;x
INVENTION_SUFFIX6;Today's progress was yerterday's plan.;x
INVENTION_SUFFIX7;Let us hope they use it for good.;x
INVENTION_SUFFIX8;Science never sleeps!;x
OTHER_NEW_GP_DESC_LONG1;Following $TAG_0_0$'s decline, $TAG_0_1$ assumes higher standing among the nations of the world by ascending to the position of one of the great powers. Many a proof of $TAG_0_0$'s struggling economy, feeble military and waning prestige unveiled over the recent months, as their allies couldn't rely on their assistance and their government became a subject to foreign ploys. Their fall from the ranks of the worthy comes as benefit to $TAG_0_1$, expanding their global esteem, proving that nature doesn't tolerate a vacuum.;x
OTHER_NEW_GP_DESC_LONG2;$TAG_0_1$ has been growing in status for a number of years, and has now risen to be considered one of the world Great Powers. The $TAG_0_1_ADJ$ reputation, enhanced by international acceptance of their status, has grown considerably, and we now expect $TAG_0_1$ push to extend their influence. $TAG_0_0$ has been unable to halt their recent decline, and are now widely considered to be a secondary power in world affairs. This loss of status will be keenly felt, and already their international influence has decreased markedly. ;x
OTHER_NEW_GP_DESC_MEDIUM1;Following $TAG_0_0$'s persisting decline, $TAG_0_1$ assumes higher standing among the nations of the world by ascending to the position of one of the great powers, expanding their global esteem, proving that nature doesn't tolerate a vacuum.;x
OTHER_NEW_GP_DESC_MEDIUM2;$TAG_0_1$ has been widely accepted as a Great Power by the international community. This recognises the steady growth in power of the state, but has not been universally welcomed. $TAG_0_0$ is now considered a mere secondary power, much to their dismay.;x
OTHER_NEW_GP_DESC_SHORT1;Following $TAG_0_0$'s persisting decline, $TAG_0_1$ assumes higher standing among the nations of the world by ascending to the position of one of the great powers.;x
OTHER_NEW_GP_DESC_SHORT2;The rising state of $TAG_0_1$ has displaced $TAG_0_0$ as a Great Power in the eyes of the international community, following shifts in status and international influence. ;x
OTHER_NEW_GP_TITLE1;The Rise of $TAG_0_1$;x
PROVINCE_NEWS_LARGE;The province of $STRING_0_0$ now belongs to $TAG_0_1$. An envoy from $TAG_0_1$ has stated that '$STRING_0_0$ is an integral part of $TAG_0_1$' and that '$TAG_0_0$ has no claim to it now it is back in our rightful hands'.;x
PROVINCE_NEWS_MEDIUM;The province of $STRING_0_0$ now belongs to $TAG_0_1$. An envoy from $TAG_0_1$ has stated that '$STRING_0_0$ is an integral part of $TAG_0_1$'.;x
PROVINCE_NEWS_SMALL;The province of $STRING_0_0$ now belongs to $TAG_0_1$. An envoy from $TAG_0_1$ looked rather pleased in a recent interview.;x
PROVINCE_NEWS_TITLE_LARGE;$TAG_0_1_UPPER$ EXPANDS!;x
PROVINCE_NEWS_TITLE_MEDIUM;$TAG_0_1_UPPER$ EXPANDS!;x
PROVINCE_NEWS_TITLE_SMALL;$TAG_0_1$ Expands!;x
RESEARCH_NEWS_LARGE;Scientists in $TAG_0_0$ have recently completed research into $STRING_0_1$. This breakthrough is sure to offer $TAG_0_0$ many advantages in the days to come as further inventions take place in this field.;
RESEARCH_NEWS_LARGE2;$TAG_0_0_ADJ$ scientists have announced yesterday that after months of dedicated and focused research, a new breakthrough in the field of $STRING_0_1$ has been made. It is expected that the entrepreneurs and government of $TAG_0_0$ will soon start putting this newly acquired knowledge to good use, applying it in practical ways throughout the nation.;x
RESEARCH_NEWS_MEDIUM;Scientists in $TAG_0_0$ have recently completed research into $STRING_0_1$. This breakthrough is sure to offer $TAG_0_0$ many advantages in the days to come as further inventions take place in this field.;x
RESEARCH_NEWS_MEDIUM2;$TAG_0_0_ADJ$ scientists have announced a breakthrough in the field of $STRING_0_1$. This new knowledge will soon be applied in practical ways, said one of the researchers.;x
RESEARCH_NEWS_SMALL;Scientists in $TAG_0_0$ have recently completed research into $STRING_0_1$.;x
RESEARCH_NEWS_SMALL2;$TAG_0_0_ADJ$ scientists have recently announced a breakthrough in the field of $STRING_0_1$.;x
RESEARCH_NEWS_TITLE_LARGE;$TAG_0_0_ADJ$ research complete!;x
RESEARCH_NEWS_TITLE_LARGE2;Breakthrough in $TAG_0_0$!;x
RESEARCH_NEWS_TITLE_MEDIUM;$TAG_0_0_ADJ$ research complete!;x
RESEARCH_NEWS_TITLE_MEDIUM2;Breakthrough in $TAG_0_0$!;x
RESEARCH_NEWS_TITLE_SMALL;$TAG_0_0_ADJ$ research complete!;x
RESEARCH_NEWS_TITLE_SMALL2;Breakthrough in $TAG_0_0$!;x
REVOLUTION_NEWS_LARGE;A revolution has taken place in $TAG_0_0$! $STRING_0_0$ have defeated the government's forces and broken the country. $TAG_0_0$ is now under the control of the $STRING_0_4$. 'As we take over the government, citizens can expect immediate reforms reflecting our $STRING_0_3$ values', they announced. 'We are not a rogue state, we only plan to pursue more equal relations with our international partners', a government official commented, challenged about new ruling party's intentions to back down on the agreements and assurances issued by the previous administration.;x
REVOLUTION_NEWS_MEDIUM;A revolution has taken place in $TAG_0_0$! $STRING_0_0$ have defeated the government's forces and broken the country. $TAG_0_0$ is now under the control of the $STRING_0_4$. 'Citizens can expect immediate reforms reflecting our $STRING_0_3$ values', they announced.;x
REVOLUTION_NEWS_SMALL;A revolution has taken place in $TAG_0_0$! $STRING_0_0$ have defeated the government's forces and broken the country.;x
REVOLUTION_NEWS_TITLE_LARGE;REVOLUTION IN $TAG_0_0_UPPER$!;x
REVOLUTION_NEWS_TITLE_MEDIUM;REVOLUTION IN $TAG_0_0_UPPER$!;x
REVOLUTION_NEWS_TITLE_SMALL;REVOLUTION!;x
WAR_NEWS_LARGE;On $DATE_LONG_0$ $TAG_0_0$ announced that a state of war now exists between them and $TAG_0_1$. An envoy from $TAG_0_0$, when asked for the reasons war had been declared stated the need to '$STRING_0_1$'. 'We only intend to reclaim what was unjustly claimed before and restore peace and order to the region', he added. 'This unlawful aggression will not stand' his counterpart in $TAG_0_1$ responded, demanding international community to condemn the aggressor. May Eru have mercy on them all.;x
WAR_NEWS_MEDIUM;On $DATE_LONG_0$ $TAG_0_0$ announced that a state of war now exists with $TAG_0_1$. The stated reason for this declaration is to '$STRING_0_1$'. 'This unlawful aggression will not stand' an envoy from $TAG_0_1$ commented.;x
WAR_NEWS_SMALL;On $DATE_LONG_0$ $TAG_0_0$ announced that a state of war now exists with $TAG_0_1$.;x
WAR_NEWS_TITLE_LARGE;WAR BETWEEN $TAG_0_0_UPPER$ AND $TAG_0_1_UPPER$!;x
WAR_NEWS_TITLE_MEDIUM;$TAG_0_0_UPPER$ GOES TO WAR!;x
WAR_NEWS_TITLE_SMALL;$TAG_0_0_$ at War!;x
war_we_lose_large_desc;On $DATE_LONG_1$ the war against $TAG_2_0$ ended in our shameful defeat. The war, known as $STRING_0_0$, raged from $DATE_SHORT_0$ over $STRING_9_0$, and in the end the result was $STRINGS_LIST_4$.;x
war_we_lose_large_title;A SHAMEFUL DAY.\nPEACE WITH $TAG_2_0_UPPER$ SIGNED!;x
war_we_lose_medium_desc;On $DATE_LONG_1$, the War between $TAG_0_0$ and $TAG_1_0$ ended in our shameful defeat. The war, known as $STRING_0_0$, raged from $DATE_SHORT_0$ over $STRING_9_0$, and in the end $TAG_2_0$ was the victor.;x
war_we_lose_medium_title;SHAMEFUL PEACE SIGNED!;x
war_we_lose_small_desc;$STRING_0_0$ has ended with our defeat at the hands of $TAG_2_0$;x
war_we_lose_small_title;Peace with $TAG_2_0$;x
war_we_win_large_desc;On $DATE_LONG_1$ the War between $TAG_0_0$ and $TAG_1_0$ ended in our glorious victory. The war, known as $STRING_0_0$, raged from $DATE_SHORT_0$ over $STRING_9_0$, and in the end the result was $STRINGS_LIST_4$.;x
war_we_win_large_title;ARMISTICE SIGNED!\n $TAG_3_0_UPPER$ SURRENDERS;x
war_we_win_medium_desc;On $DATE_LONG_1$ the War between $TAG_0_0$ and $TAG_1_0$ ended in our glorious victory. The war, known as $STRING_0_0$, raged from $DATE_SHORT_0$ over $STRING_9_0$.;x
war_we_win_medium_title;ARMISTICE SIGNED!\n VICTORY!;x
war_we_win_small_desc;$STRING_0_0$ has ended with the defeat of $TAG_3_0$.;x
war_we_win_small_title;Victory over $TAG_3_0$!;x
WE_BECOME_GP_DESC_LONG1;Following $TAG_0_0$'s decline, we assume our rightful standing among the nations of the world by ascending to the position of one of the great powers. Many a proof of $TAG_0_0$'s struggling economy, feeble military and waning prestige unveiled over the recent months, as their allies couldn't rely on their assistance and their government became subject to foreign ploys. Their demise from the ranks of the worthy comes as benefit to us, with our global influence and leadership replacing theirs, proving that nature does not tolerate a vacuum.;x
WE_BECOME_GP_DESC_MEDIUM1;Following $TAG_0_0$'s decline, we assume our rightful standing among the nations of the world by ascending to the position of one of the great powers. Their demise from the ranks of the worthy comes as benefit to us, with our global influence replacing theirs.;x
WE_BECOME_GP_DESC_SHORT1;Following $TAG_0_0$'s decline, we assume our rightful standing among the nations of the world by ascending to the position of one of the great powers.;x
WE_BECOME_GP_TITLE1;We benefit from $TAG_0_0$'s decline;x
WE_LOSE_GP_DESC_LONG1;Following our country's persisting decline, $TAG_0_1$ assumes higher standing among the nations of the world by ascending to the position of one of the great powers. Many a proof of our struggling economy, feeble military and waning prestige unveiled over the recent months, as our allies couldn't rely on our assistance and our government became a subject to foreign ploys. Our demise from the ranks of the worthy comes as benefit to $TAG_0_1$, expanding their global esteem, proving that nature doesn't tolerate a vacuum.;x
WE_LOSE_GP_DESC_MEDIUM1;Following our country's persisting decline, $TAG_0_1$ assumes higher standing among the nations of the world by ascending to the position of one of the great powers, expanding their global esteem, proving that nature doesn't tolerate a vacuum.;x
WE_LOSE_GP_DESC_SHORT1;Following our country's persisting decline, $TAG_0_1$ assumes higher standing among the nations of the world by ascending to the position of one of the great powers.;x
WE_LOSE_GP_TITLE1;$TAG_0_1$ benefits from our decline;x
